locatie-id	locatie	id	longitude	latitude
E19 snede RSS kmpt 37,1-4439	E19 snede RSS kmpt 37,1	4439	4.462509419	51.26841087
R2 Beverentunnel Midden-4450	R2 Beverentunnel Midden	4450	4.27251621	51.26469244
R2 Beverentunnel Midden-4451	R2 Beverentunnel Midden	4451	4.272329298	51.26474602
R2 Beverentunnel Midden-4452	R2 Beverentunnel Midden	4452	4.272383987	51.26473381
R2 Beverentunnel kant Nederland-4453	R2 Beverentunnel kant Nederland	4453	4.275958	51.269011
R2 Beverentunnel kant Nederland-4454	R2 Beverentunnel kant Nederland	4454	4.275929	51.269021
Knooppunt Strombeek-Bever West-3123	Knooppunt Strombeek-Bever West	3123	4.33549466	50.90820651
Knooppunt Strombeek-Bever West-3122	Knooppunt Strombeek-Bever West	3122	4.33553928	50.90818229
Knooppunt Strombeek-Bever West-3121	Knooppunt Strombeek-Bever West	3121	4.334510941	50.90875778
Knooppunt Strombeek-Bever West-3120	Knooppunt Strombeek-Bever West	3120	4.33445889	50.90877325
Knooppunt Strombeek-Bever West-3119	Knooppunt Strombeek-Bever West	3119	4.335242	50.908373
Knooppunt Strombeek-Bever West-3118	Knooppunt Strombeek-Bever West	3118	4.335281	50.908348
Knooppunt Strombeek-Bever West-3117	Knooppunt Strombeek-Bever West	3117	4.335319	50.908326
Knooppunt Strombeek-Bever West-3116	Knooppunt Strombeek-Bever West	3116	4.335146513	50.90842212
Knooppunt Strombeek-Bever West-3115	Knooppunt Strombeek-Bever West	3115	4.335109	50.908445
Knooppunt Strombeek-Bever West-3114	Knooppunt Strombeek-Bever West	3114	4.335077	50.90847
Knooppunt Strombeek-Bever Zuid-3113	Knooppunt Strombeek-Bever Zuid	3113	4.341916709	50.91166246
Zoersel - Lille-4444	Zoersel - Lille	4444	4.774798	51.246302
R2 Beverentunnel kant Gent-4445	R2 Beverentunnel kant Gent	4445	4.26909	51.260295
R2 Beverentunnel kant Gent-4446	R2 Beverentunnel kant Gent	4446	4.269048	51.260307
R2 Beverentunnel kant Gent-4447	R2 Beverentunnel kant Gent	4447	4.268798	51.260361
R2 Beverentunnel kant Gent-4448	R2 Beverentunnel kant Gent	4448	4.268842	51.260354
R2 Beverentunnel Midden-4449	R2 Beverentunnel Midden	4449	4.27256658	51.26467964
R2 RSS H20 I04 kmpt 79,99-4460	R2 RSS H20 I04 kmpt 79,99	4460	4.264954316	51.25536854
R2 RSS H20 I04 kmpt 79,99-4461	R2 RSS H20 I04 kmpt 79,99	4461	4.264808949	51.25541951
R2 RSS H20 I04 kmpt 79,99-4462	R2 RSS H20 I04 kmpt 79,99	4462	4.264851289	51.25540376
R2 RSS I03 kmpt 79,24-4463	R2 RSS I03 kmpt 79,24	4463	4.258471398	51.25008545
R2 RSS I03 kmpt 79,24-4464	R2 RSS I03 kmpt 79,24	4464	4.258432072	51.25010916
R2 RSS I03 kmpt 79,24-4465	R2 RSS I03 kmpt 79,24	4465	4.25839433	51.25013563
Knooppunt Groot-Bijgaarden Noord-3134	Knooppunt Groot-Bijgaarden Noord	3134	4.277767	50.878344
Knooppunt Groot-Bijgaarden Noord-3133	Knooppunt Groot-Bijgaarden Noord	3133	4.277729	50.878365
Knooppunt Groot-Bijgaarden Noord-3132	Knooppunt Groot-Bijgaarden Noord	3132	4.277571	50.877839
Knooppunt Groot-Bijgaarden Noord-3131	Knooppunt Groot-Bijgaarden Noord	3131	4.2776	50.877819
Knooppunt Groot-Bijgaarden Noord-3130	Knooppunt Groot-Bijgaarden Noord	3130	4.277429	50.877942
Knooppunt Groot-Bijgaarden Noord-3129	Knooppunt Groot-Bijgaarden Noord	3129	4.277387	50.877963
Knooppunt Groot-Bijgaarden Noord-3128	Knooppunt Groot-Bijgaarden Noord	3128	4.277347	50.877983
Knooppunt Strombeek-Bever West-3127	Knooppunt Strombeek-Bever West	3127	4.338121965	50.90932499
Knooppunt Strombeek-Bever West-3126	Knooppunt Strombeek-Bever West	3126	4.338158213	50.90929234
Knooppunt Strombeek-Bever West-3125	Knooppunt Strombeek-Bever West	3125	4.337936	50.908816
Knooppunt Strombeek-Bever West-3124	Knooppunt Strombeek-Bever West	3124	4.338164	50.909078
R2 Beverentunnel kant Nederland-4455	R2 Beverentunnel kant Nederland	4455	4.275678	51.26912
R2 Beverentunnel kant Nederland-4456	R2 Beverentunnel kant Nederland	4456	4.275705	51.269113
R2 RSS H18 I06 kmpt 81,9-4457	R2 RSS H18 I06 kmpt 81,9	4457	4.277095011	51.27077679
R2 RSS H18 I06 kmpt 81,9-4458	R2 RSS H18 I06 kmpt 81,9	4458	4.277144233	51.27076336
R2 RSS H20 I04 kmpt 79,99-4459	R2 RSS H20 I04 kmpt 79,99	4459	4.265002531	51.25535263
R2 RSS H22 kmpt 78,87-4470	R2 RSS H22 kmpt 78,87	4470	4.254492162	51.24776802
R2 RSS H22 kmpt 78,87-4471	R2 RSS H22 kmpt 78,87	4471	4.254528462	51.24774284
R2 RSS I01 kmpt 78,7-4472	R2 RSS I01 kmpt 78,7	4472	4.252623384	51.24634662
R2 RSS I01 kmpt 78,7-4473	R2 RSS I01 kmpt 78,7	4473	4.252590428	51.24636868
R2 RSS I01 kmpt 78,7-4474	R2 RSS I01 kmpt 78,7	4474	4.252548714	51.2463976
Parking Minderhout-4475	Parking Minderhout	4475	4.70736	51.422946
Parking Minderhout-4476	Parking Minderhout	4476	4.707413	51.422942
Knooppunt Zaventem Zuid-3145	Knooppunt Zaventem Zuid	3145	4.4569446	50.88798919
Knooppunt Groot-Bijgaarden Oost-3144	Knooppunt Groot-Bijgaarden Oost	3144	4.279078	50.875279
Knooppunt Groot-Bijgaarden Oost-3143	Knooppunt Groot-Bijgaarden Oost	3143	4.279104	50.875303
Knooppunt Groot-Bijgaarden Oost-3142	Knooppunt Groot-Bijgaarden Oost	3142	4.278967	50.875216
Knooppunt Groot-Bijgaarden Oost-3141	Knooppunt Groot-Bijgaarden Oost	3141	4.278821	50.874776
Knooppunt Groot-Bijgaarden Oost-3140	Knooppunt Groot-Bijgaarden Oost	3140	4.278796	50.874751
Knooppunt Groot-Bijgaarden Oost-3139	Knooppunt Groot-Bijgaarden Oost	3139	4.278724	50.874994
Knooppunt Groot-Bijgaarden Oost-3138	Knooppunt Groot-Bijgaarden Oost	3138	4.278748	50.875018
Knooppunt Groot-Bijgaarden Noord-3137	Knooppunt Groot-Bijgaarden Noord	3137	4.27639	50.87833
Knooppunt Groot-Bijgaarden Noord-3136	Knooppunt Groot-Bijgaarden Noord	3136	4.276488	50.878241
Knooppunt Groot-Bijgaarden Noord-3135	Knooppunt Groot-Bijgaarden Noord	3135	4.276461	50.878237
R2 RSS I02 kmpt 78,99-4466	R2 RSS I02 kmpt 78,99	4466	4.25582626	51.24838472
R2 RSS I02 kmpt 78,99-4467	R2 RSS I02 kmpt 78,99	4467	4.255785918	51.24841448
R2 RSS I02 kmpt 78,99-4468	R2 RSS I02 kmpt 78,99	4468	4.25575351	51.24843843
R2 RSS H22 kmpt 78,87-4469	R2 RSS H22 kmpt 78,87	4469	4.25445595	51.24779392
Parking Minderhout-4480	Parking Minderhout	4480	4.70749	51.422032
Parking Minderhout-4481	Parking Minderhout	4481	4.70548	51.417875
Parking Minderhout-4482	Parking Minderhout	4482	4.702788	51.415075
R11 Tunnel kant Borsbeek-4483	R11 Tunnel kant Borsbeek	4483	4.474833002	51.18940564
R11 Tunnel kant Borsbeek-4484	R11 Tunnel kant Borsbeek	4484	4.474833002	51.18940564
R11 Tunnel kant Borsbeek-4485	R11 Tunnel kant Borsbeek	4485	4.474833705	51.18940651
R11 Tunnel kant Borsbeek-4486	R11 Tunnel kant Borsbeek	4486	4.474833705	51.18940651
R11 Tunnel kant Mortsel-4487	R11 Tunnel kant Mortsel	4487	4.471838354	51.18591982
Knooppunt Groot-Bijgaarden West-3156	Knooppunt Groot-Bijgaarden West	3156	4.270941267	50.87648104
Knooppunt Groot-Bijgaarden West-3155	Knooppunt Groot-Bijgaarden West	3155	4.27122	50.876547
Knooppunt Groot-Bijgaarden West-3154	Knooppunt Groot-Bijgaarden West	3154	4.271204986	50.87656605
Knooppunt Groot-Bijgaarden West-3153	Knooppunt Groot-Bijgaarden West	3153	4.270716516	50.87740392
Knooppunt Groot-Bijgaarden West-3152	Knooppunt Groot-Bijgaarden West	3152	4.270762	50.877417
Knooppunt Groot-Bijgaarden West-3151	Knooppunt Groot-Bijgaarden West	3151	4.270648085	50.87726117
Knooppunt Groot-Bijgaarden West-3150	Knooppunt Groot-Bijgaarden West	3150	4.270648397	50.87726087
Knooppunt Zaventem Zuid-3149	Knooppunt Zaventem Zuid	3149	4.45785941	50.88794916
Knooppunt Zaventem Zuid-3148	Knooppunt Zaventem Zuid	3148	4.45630581	50.88838633
Knooppunt Zaventem Zuid-3147	Knooppunt Zaventem Zuid	3147	4.456316833	50.88858543
Knooppunt Zaventem Zuid-3146	Knooppunt Zaventem Zuid	3146	4.456316833	50.88858543
Parking Minderhout-4477	Parking Minderhout	4477	4.707309	51.422046
Parking Minderhout-4478	Parking Minderhout	4478	4.707259	51.422051
Parking Minderhout-4479	Parking Minderhout	4479	4.707388	51.423919
Oprit Houtstraat-4491	Oprit Houtstraat	4491	3.808831695	51.06765284
Oprit Houtstraat-4492	Oprit Houtstraat	4492	3.808831695	51.06765284
complex nr 14 St-Denijs-Westrem (deel 1:-4493	complex nr 14 St-Denijs-Westrem (deel 1:	4493	3.688273909	51.01990068
Complex St Agatha Berchem-4494	Complex St Agatha Berchem	4494	4.285964	50.87144
Complex St Agatha Berchem-4495	Complex St Agatha Berchem	4495	4.285949	50.871411
Complex St Agatha Berchem-4496	Complex St Agatha Berchem	4496	4.285931	50.871384
Complex St Agatha Berchem-4497	Complex St Agatha Berchem	4497	4.284698	50.871608
Complex St Agatha Berchem-4498	Complex St Agatha Berchem	4498	4.284728	50.871633
Knooppunt Leonard-3167	Knooppunt Leonard	3167	4.465	50.800972
Knooppunt Leonard-3166	Knooppunt Leonard	3166	4.464966	50.800937
Knooppunt Groot-Bijgaarden West-3165	Knooppunt Groot-Bijgaarden West	3165	4.272382	50.873622
Knooppunt Groot-Bijgaarden West-3164	Knooppunt Groot-Bijgaarden West	3164	4.270706	50.872937
Knooppunt Groot-Bijgaarden West-3163	Knooppunt Groot-Bijgaarden West	3163	4.270665	50.872954
Knooppunt Groot-Bijgaarden West-3162	Knooppunt Groot-Bijgaarden West	3162	4.270618	50.872962
Knooppunt Groot-Bijgaarden West-3161	Knooppunt Groot-Bijgaarden West	3161	4.270852	50.872893
Knooppunt Groot-Bijgaarden West-3160	Knooppunt Groot-Bijgaarden West	3160	4.270896	50.872873
R11 Tunnel kant Mortsel-4490	R11 Tunnel kant Mortsel	4490	4.471846235	51.18592748
Knooppunt Groot-Bijgaarden West-3159	Knooppunt Groot-Bijgaarden West	3159	4.270937	50.872859
Knooppunt Groot-Bijgaarden West-3158	Knooppunt Groot-Bijgaarden West	3158	4.274841	50.874415
Knooppunt Groot-Bijgaarden West-3157	Knooppunt Groot-Bijgaarden West	3157	4.274902	50.874265
R11 Tunnel kant Mortsel-4488	R11 Tunnel kant Mortsel	4488	4.471838354	51.18591982
R11 Tunnel kant Mortsel-4489	R11 Tunnel kant Mortsel	4489	4.471846235	51.18592748
Knooppunt Leonard-3170	Knooppunt Leonard	3170	4.465102	50.801071
Knooppunt Leonard-3178	Knooppunt Leonard	3178	4.465578	50.801176
Knooppunt Leonard-3177	Knooppunt Leonard	3177	4.46544	50.800679
Knooppunt Leonard-3176	Knooppunt Leonard	3176	4.465388	50.80065
Knooppunt Leonard-3175	Knooppunt Leonard	3175	4.464926	50.800866
Knooppunt Leonard-3174	Knooppunt Leonard	3174	4.464975	50.800854
Knooppunt Leonard-3173	Knooppunt Leonard	3173	4.464858	50.800882
Knooppunt Leonard-3172	Knooppunt Leonard	3172	4.464816	50.800892
Knooppunt Leonard-3171	Knooppunt Leonard	3171	4.465072	50.801044
Knooppunt Leonard-3169	Knooppunt Leonard	3169	4.465125	50.801099
Knooppunt Leonard-3168	Knooppunt Leonard	3168	4.465026	50.801
Complex St Agatha Berchem-4499	Complex St Agatha Berchem	4499	4.284761	50.871655
Knooppunt Leonard-3181	Knooppunt Leonard	3181	4.464802	50.800342
Knooppunt Leonard-3180	Knooppunt Leonard	3180	4.464371	50.801531
Knooppunt St-Stevens-Woluwe West-3189	Knooppunt St-Stevens-Woluwe West	3189	4.46427157	50.86810433
Knooppunt St-Stevens-Woluwe Oostkant-3188	Knooppunt St-Stevens-Woluwe Oostkant	3188	4.47599544	50.86947732
Knooppunt St-Stevens-Woluwe Oostkant-3187	Knooppunt St-Stevens-Woluwe Oostkant	3187	4.47600261	50.86950653
Knooppunt St-Stevens-Woluwe Oostkant-3186	Knooppunt St-Stevens-Woluwe Oostkant	3186	4.4760098	50.86954249
Knooppunt St-Stevens-Woluwe Oostkant-3185	Knooppunt St-Stevens-Woluwe Oostkant	3185	4.47565226	50.86927987
Knooppunt St-Stevens-Woluwe Oostkant-3184	Knooppunt St-Stevens-Woluwe Oostkant	3184	4.47564879	50.86931246
Knooppunt Leonard-3183	Knooppunt Leonard	3183	4.46395	50.801264
Knooppunt Leonard-3182	Knooppunt Leonard	3182	4.464341	50.801505
Knooppunt Leonard-3179	Knooppunt Leonard	3179	4.465533	50.801156
Knooppunt St-Stevens-Woluwe West-3192	Knooppunt St-Stevens-Woluwe West	3192	4.46399473	50.86818658
Knooppunt St-Stevens-Woluwe West-3191	Knooppunt St-Stevens-Woluwe West	3191	4.46396298	50.86829224
Knooppunt St-Stevens-Woluwe West-3190	Knooppunt St-Stevens-Woluwe West	3190	4.46428393	50.8680706
complex Gent-UZ (9) + knooppunt Gent-Ce-3199	complex Gent-UZ (9) + knooppunt Gent-Ce	3199	3.734835829	51.02337553
Knooppunt Zwijnaarde (Oost>E17)-3198	Knooppunt Zwijnaarde (Oost>E17)	3198	3.72470743	51.00871489
Snede TCC Gent kmpt. 40,550-3197	Snede TCC Gent kmpt. 40,550	3197	3.769896545	50.99923407
Snede TCC Gent II kmpt 35,750-3196	Snede TCC Gent II kmpt 35,750	3196	3.825567963	50.9784946
Snede TCC Gent II kmpt 35,750-3195	Snede TCC Gent II kmpt 35,750	3195	3.825706577	50.97859348
Snede TCC Gent II kmpt 35,750-3194	Snede TCC Gent II kmpt 35,750	3194	3.825672017	50.97857055
Snede TCC Gent II kmpt 35,750-3193	Snede TCC Gent II kmpt 35,750	3193	3.825633716	50.97854396
Complex St Agatha Berchem-4500	Complex St Agatha Berchem	4500	4.285985406	50.87154837
Complex St Agatha Berchem-4501	Complex St Agatha Berchem	4501	4.28479	50.87106
Complex St Agatha Berchem-4502	Complex St Agatha Berchem	4502	4.284876	50.871042
E34 kmpt 11,35 knooppunt Ranst-4530	E34 kmpt 11,35 knooppunt Ranst	4530	4.597123512	51.20255429
E34 kmpt 11,35 knooppunt Ranst-4531	E34 kmpt 11,35 knooppunt Ranst	4531	4.597123512	51.20255429
complex Gent-UZ (9) + knooppunt Gent-Ce-3200	complex Gent-UZ (9) + knooppunt Gent-Ce	3200	3.734835829	51.02337553
complex Torhout (10)-4521	complex Torhout (10)	4521	3.153526587	51.0777695
complex Torhout (10)-4522	complex Torhout (10)	4522	3.153950512	51.07967422
complex Loppem (7)-4523	complex Loppem (7)	4523	3.195056358	51.16257248
complex Loppem (7)-4524	complex Loppem (7)	4524	3.195040364	51.16254177
complex Loppem (7)-4525	complex Loppem (7)	4525	3.19502437	51.16251734
Complex R4 x R9 Brugsevaart-4540	Complex R4 x R9 Brugsevaart	4540	3.670331838	51.08607068
Complex R4 x R9 Brugsevaart-4541	Complex R4 x R9 Brugsevaart	4541	3.669382128	51.08495848
Complex R4 x R9 Brugsevaart-4542	Complex R4 x R9 Brugsevaart	4542	3.66928314	51.08494706
Snede TCC Gent III kmpt 55,6-3211	Snede TCC Gent III kmpt 55,6	3211	3.796347004	51.04523988
Snede TCC Gent III kmpt 55,6-3210	Snede TCC Gent III kmpt 55,6	3210	3.796329641	51.04527634
Snede TCC Gent III kmpt 56,1-3208	Snede TCC Gent III kmpt 56,1	3208	3.803176276	51.04660096
Snede TCC Gent III kmpt 56,1-3207	Snede TCC Gent III kmpt 56,1	3207	3.803192728	51.0465689
Snede TCC Gent III kmpt 56,1-3206	Snede TCC Gent III kmpt 56,1	3206	3.803079548	51.04678635
Snede TCC Gent III kmpt 56,1-3205	Snede TCC Gent III kmpt 56,1	3205	3.803062903	51.04681497
Snede TCC Gent III kmpt 56,1-3204	Snede TCC Gent III kmpt 56,1	3204	3.803043187	51.04684745
Snede Everberg - Sterrebeek 1-3203	Snede Everberg - Sterrebeek 1	3203	4.55528174	50.86887099
complex Gent-UZ (9) + knooppunt Gent-Ce-3202	complex Gent-UZ (9) + knooppunt Gent-Ce	3202	3.735225266	51.02337048
complex Gent-UZ (9) + knooppunt Gent-Ce-3201	complex Gent-UZ (9) + knooppunt Gent-Ce	3201	3.735225266	51.02337048
E34 kmpt 11,35 knooppunt Ranst-4532	E34 kmpt 11,35 knooppunt Ranst	4532	4.597123512	51.20255429
Complex 7 Merelbeke-R4-4533	Complex 7 Merelbeke-R4	4533	3.769651436	51.00452092
Snede TCC Gent II kmpt 44,140-4534	Snede TCC Gent II kmpt 44,140	4534	3.718790457	51.01363868
Snede TCC Gent II kmpt 44,140-4535	Snede TCC Gent II kmpt 44,140	4535	3.718797035	51.013669
Snede TCC Gent II kmpt 44,140-4536	Snede TCC Gent II kmpt 44,140	4536	3.719070285	51.01327896
Complex R4 x R9 Brugsevaart-4537	Complex R4 x R9 Brugsevaart	4537	3.670288977	51.08589561
Complex R4 x R9 Brugsevaart-4538	Complex R4 x R9 Brugsevaart	4538	3.670288977	51.08589561
Snede TCC Gent III kmpt 56,1-3209	Snede TCC Gent III kmpt 56,1	3209	3.803159502	51.0466344
Complex R4 x R9 Brugsevaart-4539	Complex R4 x R9 Brugsevaart	4539	3.670331838	51.08607068
Beekstraat R0040001-4550	Beekstraat R0040001	4550	3.658157772	51.07196768
Beekstraat R0040001-4551	Beekstraat R0040001	4551	3.658738569	51.07207347
Beekstraat R0040001-4552	Beekstraat R0040001	4552	3.658738453	51.07202541
Complex R4 x N466 Deinzesteenweg-4553	Complex R4 x N466 Deinzesteenweg	4553	3.672100655	51.05282153
Snede TCC Gent III kmpt 54,3-3222	Snede TCC Gent III kmpt 54,3	3222	3.779482399	51.04092418
Snede TCC Gent III kmpt 54,8-3221	Snede TCC Gent III kmpt 54,8	3221	3.785684113	51.04250206
Snede TCC Gent III kmpt 54,8-3220	Snede TCC Gent III kmpt 54,8	3220	3.785703007	51.04247148
Snede TCC Gent III kmpt 54,8-3219	Snede TCC Gent III kmpt 54,8	3219	3.785720804	51.04244078
Snede TCC Gent III kmpt 54,8-3218	Snede TCC Gent III kmpt 54,8	3218	3.785595447	51.04265009
Snede TCC Gent III kmpt 54,8-3217	Snede TCC Gent III kmpt 54,8	3217	3.785576914	51.04268126
Snede TCC Gent III kmpt 54,8-3216	Snede TCC Gent III kmpt 54,8	3216	3.785558717	51.04271175
Snede TCC Gent III kmpt 55,6-3215	Snede TCC Gent III kmpt 55,6	3215	3.796449782	51.04506322
Snede TCC Gent III kmpt 55,6-3214	Snede TCC Gent III kmpt 55,6	3214	3.796467107	51.04503358
Snede TCC Gent III kmpt 55,6-3213	Snede TCC Gent III kmpt 55,6	3213	3.796485709	51.04500075
Snede TCC Gent III kmpt 55,6-3212	Snede TCC Gent III kmpt 55,6	3212	3.796362928	51.04520977
Complex R4 x R9 Brugsevaart-4543	Complex R4 x R9 Brugsevaart	4543	3.670238027	51.08632541
Complex R4 x R9 Brugsevaart-4544	Complex R4 x R9 Brugsevaart	4544	3.670319346	51.08642618
Beekstraat R0040002-4545	Beekstraat R0040002	4545	3.657108154	51.07121626
Beekstraat R0040002-4546	Beekstraat R0040002	4546	3.657108154	51.07121626
Beekstraat R0040002-4547	Beekstraat R0040002	4547	3.656964685	51.07115923
Beekstraat R0040002-4548	Beekstraat R0040002	4548	3.656725798	51.07128281
Beekstraat R0040001-4549	Beekstraat R0040001	4549	3.658157772	51.07196768
Complex R4 x N466 Deinzesteenweg-4560	Complex R4 x N466 Deinzesteenweg	4560	3.670154028	51.05349582
Complex R4 x N466 Deinzesteenweg-4561	Complex R4 x N466 Deinzesteenweg	4561	3.672761847	51.05352977
Complex R4 x N466 Deinzesteenweg-4562	Complex R4 x N466 Deinzesteenweg	4562	3.67266054	51.05350533
Complex R4 x N466 Deinzesteenweg-4563	Complex R4 x N466 Deinzesteenweg	4563	3.67266054	51.05350533
Complex R4 x N466 Deinzesteenweg-4564	Complex R4 x N466 Deinzesteenweg	4564	3.673214462	51.05367087
Snede TCC Gent III kmpt 49,6-3233	Snede TCC Gent III kmpt 49,6	3233	3.728877937	51.01502446
Snede TCC Gent III kmpt 49,6-3232	Snede TCC Gent III kmpt 49,6	3232	3.728932086	51.01501255
Snede TCC Gent III kmpt 49,6-3231	Snede TCC Gent III kmpt 49,6	3231	3.729007726	51.01499421
Snede TCC Gent III kmpt 49,6-3230	Snede TCC Gent III kmpt 49,6	3230	3.729061714	51.01498318
Snede TCC Gent III kmpt 49,6-3229	Snede TCC Gent III kmpt 49,6	3229	3.728953126	51.01537202
Snede TCC Gent III kmpt 49,6-3228	Snede TCC Gent III kmpt 49,6	3228	3.728902254	51.01538351
Snede TCC Gent III kmpt 54,3-3227	Snede TCC Gent III kmpt 54,3	3227	3.778953404	51.04111403
Snede TCC Gent III kmpt 54,3-3226	Snede TCC Gent III kmpt 54,3	3226	3.778929282	51.04115428
Snede TCC Gent III kmpt 54,3-3225	Snede TCC Gent III kmpt 54,3	3225	3.779417408	51.0410242
Snede TCC Gent III kmpt 54,3-3224	Snede TCC Gent III kmpt 54,3	3224	3.779437686	51.0409945
Snede TCC Gent III kmpt 54,3-3223	Snede TCC Gent III kmpt 54,3	3223	3.779457061	51.04096398
Complex R4 x N466 Deinzesteenweg-4554	Complex R4 x N466 Deinzesteenweg	4554	3.672574056	51.05259116
Complex R4 x N466 Deinzesteenweg-4555	Complex R4 x N466 Deinzesteenweg	4555	3.672574056	51.05259116
Complex R4 x N466 Deinzesteenweg-4556	Complex R4 x N466 Deinzesteenweg	4556	3.671265096	51.0526408
Complex R4 x N466 Deinzesteenweg-4557	Complex R4 x N466 Deinzesteenweg	4557	3.671436702	51.05265189
Complex R4 x N466 Deinzesteenweg-4558	Complex R4 x N466 Deinzesteenweg	4558	3.670775454	51.05368518
Complex R4 x N466 Deinzesteenweg-4559	Complex R4 x N466 Deinzesteenweg	4559	3.670267162	51.05341053
Complex R4 x N466 Deinzesteenweg-4570	Complex R4 x N466 Deinzesteenweg	4570	3.675335616	51.05184344
Complex R4 x N466 Deinzesteenweg-4571	Complex R4 x N466 Deinzesteenweg	4571	3.675572203	51.05165201
Knooppunt R4 x B402 - Complex R4 Sint De-4572	Knooppunt R4 x B402 - Complex R4 Sint De	4572	3.697230924	51.03137409
Knooppunt R4 x B402 - Complex R4 Sint De-4573	Knooppunt R4 x B402 - Complex R4 Sint De	4573	3.697035495	51.03156072
Knooppunt R4 x B402 - Complex R4 Sint De-4574	Knooppunt R4 x B402 - Complex R4 Sint De	4574	3.697035495	51.03156072
Knooppunt R4 x B402 - Complex R4 Sint De-4575	Knooppunt R4 x B402 - Complex R4 Sint De	4575	3.696114516	51.03167042
Snede TCC Gent III kmpt 48,4-3244	Snede TCC Gent III kmpt 48,4	3244	3.722425032	51.00513629
Snede TCC Gent III kmpt 48,4-3243	Snede TCC Gent III kmpt 48,4	3243	3.722369885	51.00515361
Snede TCC Gent III kmpt 48,4-3242	Snede TCC Gent III kmpt 48,4	3242	3.722321446	51.00517098
Snede TCC Gent III kmpt 48,4-3241	Snede TCC Gent III kmpt 48,4	3241	3.722274148	51.00518668
Snede TCC Gent III kmpt 49,6-3240	Snede TCC Gent III kmpt 49,6	3240	3.728705701	51.01544203
Snede TCC Gent III kmpt 49,6-3239	Snede TCC Gent III kmpt 49,6	3239	3.729203302	51.01495186
Snede TCC Gent III kmpt 49,6-3238	Snede TCC Gent III kmpt 49,6	3238	3.729259071	51.01493988
Snede TCC Gent III kmpt 49,6-3237	Snede TCC Gent III kmpt 49,6	3237	3.730080906	51.01566105
Snede TCC Gent III kmpt 49,6-3236	Snede TCC Gent III kmpt 49,6	3236	3.73002828	51.01567225
Snede TCC Gent III kmpt 49,6-3235	Snede TCC Gent III kmpt 49,6	3235	3.729977339	51.0156823
Snede TCC Gent III kmpt 49,6-3234	Snede TCC Gent III kmpt 49,6	3234	3.729899162	51.01570117
Complex R4 x N466 Deinzesteenweg-4565	Complex R4 x N466 Deinzesteenweg	4565	3.673013828	51.05364203
Complex R4 x N466 Deinzesteenweg-4566	Complex R4 x N466 Deinzesteenweg	4566	3.67372175	51.05289058
Complex R4 x N466 Deinzesteenweg-4567	Complex R4 x N466 Deinzesteenweg	4567	3.674002691	51.05304013
Complex R4 x N466 Deinzesteenweg-4568	Complex R4 x N466 Deinzesteenweg	4568	3.674048902	51.05299745
Complex R4 x N466 Deinzesteenweg-4569	Complex R4 x N466 Deinzesteenweg	4569	3.675388728	51.05170416
Knooppunt R4 x B402 - Complex R4 Sint De-4580	Knooppunt R4 x B402 - Complex R4 Sint De	4580	3.697700765	51.03213699
Knooppunt R4 x B402 - Complex R4 Sint De-4581	Knooppunt R4 x B402 - Complex R4 Sint De	4581	3.697700765	51.03213699
Knooppunt R4 x B402 - Complex R4 Sint De-4582	Knooppunt R4 x B402 - Complex R4 Sint De	4582	3.698117583	51.03215894
Knooppunt R4 x B402 - Complex R4 Sint De-4583	Knooppunt R4 x B402 - Complex R4 Sint De	4583	3.698116134	51.03221062
Knooppunt R4 x B402 - Complex R4 Sint De-4584	Knooppunt R4 x B402 - Complex R4 Sint De	4584	3.699103057	51.03173531
Knooppunt R4 x B402 - Complex R4 Sint De-4585	Knooppunt R4 x B402 - Complex R4 Sint De	4585	3.699103057	51.03173531
Knooppunt R4 x B402 - Complex R4 Sint De-4586	Knooppunt R4 x B402 - Complex R4 Sint De	4586	3.688282788	51.03401674
Snede TCC Gent III kmpt 46,9-3255	Snede TCC Gent III kmpt 46,9	3255	3.711568487	50.99329129
Snede TCC Gent III kmpt 46,9-3254	Snede TCC Gent III kmpt 46,9	3254	3.711526292	50.99331194
Snede TCC Gent III kmpt 47,7-3253	Snede TCC Gent III kmpt 47,7	3253	3.717839756	50.99992383
Snede TCC Gent III kmpt 47,7-3252	Snede TCC Gent III kmpt 47,7	3252	3.717792489	50.99993761
Snede TCC Gent III kmpt 47,7-3251	Snede TCC Gent III kmpt 47,7	3251	3.717747903	50.99995388
Snede TCC Gent III kmpt 47,7-3250	Snede TCC Gent III kmpt 47,7	3250	3.717960076	50.99988491
Snede TCC Gent III kmpt 47,7-3249	Snede TCC Gent III kmpt 47,7	3249	3.718005649	50.99987225
Snede TCC Gent III kmpt 47,7-3248	Snede TCC Gent III kmpt 47,7	3248	3.718054096	50.99985509
Snede TCC Gent III kmpt 48,4-3247	Snede TCC Gent III kmpt 48,4	3247	3.722536474	51.00509998
Snede TCC Gent III kmpt 48,4-3246	Snede TCC Gent III kmpt 48,4	3246	3.722587216	51.005081
Snede TCC Gent III kmpt 48,4-3245	Snede TCC Gent III kmpt 48,4	3245	3.72263656	51.00506632
Knooppunt R4 x B402 - Complex R4 Sint De-4576	Knooppunt R4 x B402 - Complex R4 Sint De	4576	3.698059073	51.03082027
Knooppunt R4 x B402 - Complex R4 Sint De-4577	Knooppunt R4 x B402 - Complex R4 Sint De	4577	3.692249993	51.03246062
